index;Time;Latitude;Longitute;Height;Pm1.0;Pm2.5;Pm10;HCHO;Temperature;RH;aX;aY;aZ
;2021-11-18 15:14:10.480000;;;;;;;;;;9.42597;2.9281099999999998;1.05584
;2021-11-18 15:14:10.520000;;;;;;;;;;9.423580000000001;2.9281099999999998;1.05345
;2021-11-18 15:14:10.560000;;;;;;;;;;9.42118;2.9281099999999998;1.05584
;2021-11-18 15:14:10.600000;;;;;;;;;;9.42597;2.9305;1.05345
;2021-11-18 15:14:10.640000;;;;;;;;;;9.42597;2.92332;1.04627
;2021-11-18 15:14:10.680000;;;;;;;;;;9.4164;2.92571;1.05105
;2021-11-18 15:14:10.720000;;;;;;;;;;9.42118;2.9281099999999998;1.05584
;2021-11-18 15:14:10.760000;;;;;;;;;;9.43555;2.92332;1.06303
;2021-11-18 15:14:10.800000;;;;;;;;;;9.4164;2.91853;1.06303
;2021-11-18 15:14:10.840000;;;;;;;;;;9.42837;2.9281099999999998;1.06063
;2021-11-18 15:14:10.880000;;;;;;;;;;9.423580000000001;2.9329;1.075
;2021-11-18 15:14:10.920000;;;;;;;;;;9.423580000000001;2.92571;1.05584
;2021-11-18 15:14:10.960000;;;;;;;;;;9.4164;2.92332;1.05345
True;2021-11-18 15:14:10;51.113246000000004;17.062279;131.7;6.0;8.0;8.0;0.0;23.6;33.2;9.43316;2.92571;1.07021
;2021-11-18 15:14:10;;;;;;;;;;9.41879;2.92571;1.075
;2021-11-18 15:14:10.040000;;;;;;;;;;9.42118;2.91853;1.06781
;2021-11-18 15:14:10.080000;;;;;;;;;;9.430760000000001;2.9281099999999998;1.05345
;2021-11-18 15:14:10.120000;;;;;;;;;;9.42597;2.92332;1.05105
;2021-11-18 15:14:10.160000;;;;;;;;;;9.4164;2.91853;1.06542
;2021-11-18 15:14:10.200000;;;;;;;;;;9.42597;2.92093;1.08218
;2021-11-18 15:14:10.240000;;;;;;;;;;9.42597;2.9281099999999998;1.06781
;2021-11-18 15:14:10.280000;;;;;;;;;;9.42118;2.92571;1.06781
;2021-11-18 15:14:10.320000;;;;;;;;;;9.41879;2.92093;1.06063
;2021-11-18 15:14:10.360000;;;;;;;;;;9.423580000000001;2.9281099999999998;1.06303
;2021-11-18 15:14:10.400000;;;;;;;;;;9.41879;2.9305;1.06781
;2021-11-18 15:14:10.440000;;;;;;;;;;9.42597;2.9305;1.06542
;2021-11-18 15:14:10.480000;;;;;;;;;;9.42118;2.9305;1.06542
;2021-11-18 15:14:10.520000;;;;;;;;;;9.423580000000001;2.92571;1.06063
;2021-11-18 15:14:10.560000;;;;;;;;;;9.42118;2.92571;1.06063
;2021-11-18 15:14:10.600000;;;;;;;;;;9.4164;2.92332;1.07021
;2021-11-18 15:14:10.640000;;;;;;;;;;9.414;2.9329;1.07978
;2021-11-18 15:14:10.680000;;;;;;;;;;9.41879;2.9329;1.0726
